"","id","name","mass_g","fall","year","lattitude","longditude"
"2945",23205,"Sayh al Uhaymir 013",5496,"Found",1999,20.9655,57.32083
"2946",23208,"Sayh al Uhaymir 016",7745,"Found",1999,20.97867,57.32717
"2947",23209,"Sayh al Uhaymir 017",2059,"Found",1999,20.96833,57.31733
"2948",23792,"Talbachat n'aït Isfoul",8000,"Found",1999,29.98333,-5.23333
"2949",23875,"Taouz 002",8350,"Found",1999,30.9,-3.96667
"2950",24093,"Twodot",21400,"Found",1999,46.7,-110.13333
"2951",30455,"Coyote Dry Lake 024",2430,"Found",1999,35.0715,-116.77205
"2952",30456,"Coyote Dry Lake 033",5220,"Found",1999,35.05605,-116.7763
"2953",30459,"Coyote Dry Lake 061",2134,"Found",1999,35.05242,-116.7667
"2954",30461,"Coyote Dry Lake 064",1364.31,"Found",1999,35.05817,-116.7743
"2955",30466,"Coyote Dry Lake 115",1369,"Found",1999,35.05865,-116.76872
"2956",30738,"Kalahari 009",13500,"Found",1999,-20.9818,22.9766
"2957",31314,"Sahara 99477",9220,"Found",1999,0,0
"2958",33135,"Northwest Africa 2614",1500,"Found",1999,0,0
"2959",35465,"Katagum",1500,"Fell",1999,11.33333,10.08333
"2960",47090,"Northwest Africa 4910",2100,"Found",1999,0,0
"2961",51707,"Morrow County",18200,"Found",1999,45.5,-119.5
"2962",56101,"Catalina 003",3180,"Found",1999,-25.20467,-69.82858
"2963",5510,"Danby Dry Lake",8991,"Found",2000,34.216667,-115.05
"2964",6359,"Dar al Gani 812",2022,"Found",2000,26.95867,16.4555
"2965",6368,"Dar al Gani 821",1103,"Found",2000,26.99533,16.44683
"2966",6488,"Dar al Gani 948",1032,"Found",2000,27.68717,15.97717
"2967",6491,"Dar al Gani 951",1080,"Found",2000,27.90167,15.8635
"2968",6519,"Dar al Gani 979",2483,"Found",2000,27.45017,16.18667
"2969",6539,"Dar al Gani 999",2106,"Found",2000,27.02583,16.36583
"2970",6600,"Daraj 145",3354,"Found",2000,29.64528,11.66472
"2971",6601,"Daraj 146",4553,"Found",2000,29.62778,11.7025
"2972",6666,"Derrick Peak 00200",10000,"Found",2000,-80.06667,156.38333
"2973",6667,"Derrick Peak 00201",2689.4,"Found",2000,-80.06667,156.38333
"2974",6704,"Dhofar 005",125500,"Found",2000,18.16667,54.16667
"2975",6711,"Dhofar 012",4472,"Found",2000,18.35833,54.23333
"2976",6712,"Dhofar 013",1070,"Found",2000,18.36667,54.23667
"2977",6716,"Dhofar 017",1736,"Found",2000,18.16,54.13833
"2978",6718,"Dhofar 019",1056,"Found",2000,18.315,54.14833
"2979",6719,"Dhofar 020",256000,"Found",2000,19.03333,54.51667
"2980",6720,"Dhofar 021",2534,"Found",2000,18.15333,54.17833
"2981",6878,"Dhofar 1071",4180,"Found",2000,18.85395,54.64743
"2982",6894,"Dhofar 109",2209,"Found",2000,18.7385,54.47817
"2983",6895,"Dhofar 110",1287,"Found",2000,18.43683,54.45483
"2984",6907,"Dhofar 122",1556,"Found",2000,18.9855,54.62467
"2985",6908,"Dhofar 123",1159,"Found",2000,19.0145,54.60433
"2986",6910,"Dhofar 125",2697,"Found",2000,18.98667,54.6005
"2987",6912,"Dhofar 127",1349,"Found",2000,19.29133,54.8345
"2988",6914,"Dhofar 129",1240,"Found",2000,19.29583,54.73183
"2989",6916,"Dhofar 131",9680,"Found",2000,19.136,54.82267
"2990",6917,"Dhofar 132",5010,"Found",2000,19.15,54.58067
"2991",6920,"Dhofar 135",1495,"Found",2000,18.33233,54.2615
"2992",6923,"Dhofar 138",5640,"Found",2000,18.31133,54.36933
"2993",6924,"Dhofar 139",1815,"Found",2000,18.33767,54.45217
"2994",6925,"Dhofar 140",3170,"Found",2000,18.33583,54.512
"2995",6927,"Dhofar 142",1835,"Found",2000,18.38233,54.23617
"2996",6928,"Dhofar 143",1785,"Found",2000,18.412,54.16783
"2997",6931,"Dhofar 146",8795,"Found",2000,18.34367,54.41567
"2998",6933,"Dhofar 148",5432,"Found",2000,18.32167,54.481
"2999",6938,"Dhofar 153",1025,"Found",2000,19.11067,54.81633
"3000",6939,"Dhofar 154",1045,"Found",2000,19.1175,54.82683
"3001",6941,"Dhofar 156",1780,"Found",2000,19.1465,54.64783
"3002",6942,"Dhofar 157",5300,"Found",2000,19.08833,54.79267
"3003",6946,"Dhofar 161",2506.1,"Found",2000,19.27139,54.84722
"3004",6947,"Dhofar 162",1967,"Found",2000,19.12944,54.36861
"3005",6952,"Dhofar 167",3636,"Found",2000,19.05889,54.615
"3006",6953,"Dhofar 168",1452,"Found",2000,19.04056,54.58167
"3007",6967,"Dhofar 183",1606.3,"Found",2000,18.84722,54.47306
"3008",6971,"Dhofar 187",3049.2,"Found",2000,18.85972,54.47056
"3009",6984,"Dhofar 200",1816,"Found",2000,19.30333,54.59833
"3010",6986,"Dhofar 202",1178.1,"Found",2000,19.41667,54.75667
"3011",6996,"Dhofar 212",1456,"Found",2000,18.86,54.83167
"3012",7005,"Dhofar 221",3536,"Found",2000,18.25167,54.19833
"3013",7006,"Dhofar 222",5680,"Found",2000,18.69333,54.37
"3014",7007,"Dhofar 223",1708,"Found",2000,18.26667,54.09667
"3015",7022,"Dhofar 239",4950,"Found",2000,18.4235,54.48
"3016",7050,"Dhofar 267",1910,"Found",2000,18.32667,54.21833
"3017",7052,"Dhofar 269",2006,"Found",2000,19.03833,54.515
"3018",7054,"Dhofar 271",1335,"Found",2000,18.265,54.045
"3019",7074,"Dhofar 291",1164,"Found",2000,18.24833,54.10333
"3020",7079,"Dhofar 296",1412,"Found",2000,19.32833,54.7
"3021",7139,"Dhofar 356",1372,"Found",2000,18.63768,54.73132
"3022",7143,"Dhofar 360",15300,"Found",2000,19.04002,54.78383
"3023",7144,"Dhofar 361",1715,"Found",2000,19.03272,54.85748
"3024",7147,"Dhofar 365",4623,"Found",2000,19.09138,54.79483
"3025",7157,"Dhofar 375",6933,"Found",2000,19.03822,54.79423
"3026",7161,"Dhofar 379",25000,"Found",2000,19.0084,54.76913
"3027",7302,"Dhofar 541",1233.3,"Found",2000,18.33433,54.18067
"3028",7491,"Dhofar 745",3600,"Found",2000,18.88637,54.65452
"3029",7493,"Dhofar 747",1555,"Found",2000,18.79565,54.73953
"3030",7494,"Dhofar 748",1030,"Found",2000,18.77152,54.71638
"3031",7495,"Dhofar 749",1730,"Found",2000,18.8773,54.78035
"3032",7497,"Dhofar 751",1155,"Found",2000,18.89213,54.71285
"3033",7518,"Dhofar 772",9187,"Found",2000,19.0855,54.76243
"3034",7526,"Dhofar 780",1856,"Found",2000,19.72137,54.67897
"3035",7527,"Dhofar 781",1200,"Found",2000,18.57135,54.71478
"3036",7732,"Dronino",40000,"Found",2000,54.74667,41.42167
"3037",7805,"El Gouanem",2100,"Found",2000,30.1,-6.85
"3038",11191,"Great Sand Sea 020",5420,"Found",2000,26.01667,25.73333
"3039",11433,"Guanaco",13100,"Found",2000,-25.1,-69.53333
"3040",11744,"Hammadah al Hamra 261",1078,"Found",2000,28.455,12.85083
"3041",11749,"Hammadah al Hamra 266",3263,"Found",2000,28.47883,12.86367
"3042",11763,"Hammadah al Hamra 280",26500,"Found",2000,28.47017,12.972
"3043",11764,"Hammadah al Hamra 281",3598,"Found",2000,28.4925,13.213
"3044",11768,"Hammadah al Hamra 285",1236,"Found",2000,29.03857,13.20712
"3045",11775,"Hammadah al Hamra 292",3570,"Found",2000,29.021,10.53783
"3046",11777,"Hammadah al Hamra 294",3710,"Found",2000,29.1,12.31667
"3047",11779,"Hammadah al Hamra 296",27064,"Found",2000,29.1,12.31667
"3048",11785,"Hammadah al Hamra 302",1514,"Found",2000,28.53683,13.312
"3049",11786,"Hammadah al Hamra 303",1016,"Found",2000,28.54083,13.39917
"3050",11793,"Hammadah al Hamra 310",1265,"Found",2000,29.44633,13.204
"3051",12002,"Igdi",1470,"Found",2000,29.23333,-8.36667
"3052",12070,"Jalu",150000,"Found",2000,27.95833,21.68333
"3053",12108,"Jiddat al Harasis 020",1961,"Found",2000,19.83139,56.08592
"3054",12109,"Jiddat al Harasis 021",1400,"Found",2000,19.27,56.09333
"3055",12116,"Jiddat al Harasis 028",1060,"Found",2000,19.62167,55.40833
"3056",12120,"Jiddat al Harasis 058",4180,"Found",2000,19.80618,56.68707
"3057",12126,"Jiddat al Harasis 064",1140,"Found",2000,19.63623,55.64393
"3058",12127,"Jiddat al Harasis 065",1253,"Found",2000,19.25207,56.36367
"3059",12290,"Kharga",1040,"Found",2000,31.1325,25.04717
"3060",12292,"Khatiyah",1500,"Found",2000,25.43333,50.78333
"3061",15635,"Meteorite Hills 00400",4583.8,"Found",2000,-79.68333,155.75
"3062",15671,"Meteorite Hills 00436",1765.6,"Found",2000,-79.68333,155.75
"3063",15672,"Meteorite Hills 00437",2685.3,"Found",2000,-79.68333,155.75
"3064",15673,"Meteorite Hills 00438",3747.4,"Found",2000,-79.68333,155.75
"3065",15674,"Meteorite Hills 00439",2601.9,"Found",2000,-79.68333,155.75
"3066",15675,"Meteorite Hills 00440",1624.7,"Found",2000,-79.68333,155.75
"3067",15676,"Meteorite Hills 00441",1299.6,"Found",2000,-79.68333,155.75
"3068",15677,"Meteorite Hills 00442",1149.2,"Found",2000,-79.68333,155.75
"3069",15679,"Meteorite Hills 00444",1469.6,"Found",2000,-79.68333,155.75
"3070",15680,"Meteorite Hills 00445",1631.5,"Found",2000,-79.68333,155.75
"3071",15681,"Meteorite Hills 00446",1181.3,"Found",2000,-79.68333,155.75
"3072",15682,"Meteorite Hills 00447",1231.6,"Found",2000,-79.68333,155.75
"3073",15683,"Meteorite Hills 00448",1148.7,"Found",2000,-79.68333,155.75
"3074",15684,"Meteorite Hills 00449",1192.3,"Found",2000,-79.68333,155.75
"3075",15694,"Meteorite Hills 00459",1118.7,"Found",2000,-79.68333,155.75
"3076",16691,"Milton",2040,"Found",2000,40.2875,-95.37667
"3077",17057,"Northwest Africa 047",5200,"Found",2000,0,0
"3078",17074,"Northwest Africa 064",13700,"Found",2000,0,0
